Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.10.3-192.168.10.50-53-15323-17,192.168.10.50,15323,192.168.10.3,53,17,07/07/2017 03:55:25,196,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,816326.5306,20408.16327,65.33333333,107.0996421,189,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,10204.08163,10204.08163,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-10235-17,192.168.10.12,10235,192.168.10.3,53,17,07/07/2017 03:55:25,241,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1112033.195,16597.51037,80.33333333,55.13921774,144,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,80,80,8298.755187,8298.755187,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,80,0,0,0,0,0,0,2,64,2,204,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-27925-17,192.168.10.12,27925,192.168.10.3,53,17,07/07/2017 03:55:25,369,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,872628.7263,10840.1084,123.0,172.2178853,320,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,40,40,5420.054201,5420.054201,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,40,0,0,0,0,0,0,2,64,2,258,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-14681-17,192.168.10.12,14681,192.168.10.3,53,17,07/07/2017 03:55:26,160,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,1025000.0,25000.0,53.33333333,54.1971709,110,2,48,48.0,0.0,48,48,2,2.0,0.0,2,2,0,0,0,0,80,80,12500.0,12500.0,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,80,0,0,0,0,0,0,2,66,2,98,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-45061-17,192.168.10.12,45061,192.168.10.3,53,17,07/07/2017 03:55:26,193,2,2,66,164,33,33,33.0,0.0,82,82,82.0,0.0,1191709.845,20725.3886,64.33333333,109.6965511,191,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,10362.6943,10362.6943,33,82,52.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,65.75,33.0,82.0,40,0,0,0,0,0,0,2,66,2,164,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-65530-17,192.168.10.12,65530,192.168.10.3,53,17,07/07/2017 03:55:26,163,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,1006134.969,24539.8773,54.33333333,55.19359866,112,2,49,49.0,0.0,49,49,2,2.0,0.0,2,2,0,0,0,0,40,40,12269.93865,12269.93865,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,40,0,0,0,0,0,0,2,66,2,98,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-61746-17,192.168.10.3,61746,192.168.10.1,53,17,07/07/2017 03:55:26,60771,1,1,62,94,62,62,62.0,0.0,94,94,94.0,0.0,2567.013872,32.91043425,60771.0,0.0,60771,60771,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,16.45521713,16.45521713,62,94,72.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,109.0,62.0,94.0,40,0,0,0,0,0,0,1,62,1,94,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.50-53-38741-17,192.168.10.50,38741,192.168.10.3,53,17,07/07/2017 03:55:26,166,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,554216.8675,24096.38554,55.33333333,94.10809388,164,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,12048.19277,12048.19277,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-17742-17,192.168.10.12,17742,192.168.10.3,53,17,07/07/2017 03:55:26,22701,2,2,62,138,31,31,31.0,0.0,69,69,69.0,0.0,8810.184573,176.2036915,7567.0,13061.41367,22649,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,40,64,88.10184573,88.10184573,31,69,46.2,20.81345719,433.2,0,0,0,0,0,0,0,0,1,57.75,31.0,69.0,40,0,0,0,0,0,0,2,62,2,138,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-40718-17,192.168.10.12,40718,192.168.10.3,53,17,07/07/2017 03:55:27,49050,2,2,62,106,31,31,31.0,0.0,53,53,53.0,0.0,3425.076453,81.54943935,16350.0,28315.56662,49046,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,40,40.77471967,40.77471967,31,53,39.8,12.04989627,145.2,0,0,0,0,0,0,0,0,1,49.75,31.0,53.0,40,0,0,0,0,0,0,2,62,2,106,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-46684-17,192.168.10.12,46684,192.168.10.3,53,17,07/07/2017 03:55:27,233,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1150214.592,17167.38197,77.66666667,51.38417396,137,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,80,80,8583.690987,8583.690987,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,80,0,0,0,0,0,0,2,64,2,204,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-44625-17,192.168.10.12,44625,192.168.10.3,53,17,07/07/2017 03:55:27,26328,2,2,62,138,31,31,31.0,0.0,69,69,69.0,0.0,7596.475235,151.9295047,8776.0,15158.06086,26279,1,48,48.0,0.0,48,48,1,1.0,0.0,1,1,0,0,0,0,40,64,75.96475235,75.96475235,31,69,46.2,20.81345719,433.2,0,0,0,0,0,0,0,0,1,57.75,31.0,69.0,40,0,0,0,0,0,0,2,62,2,138,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-25460-17,192.168.10.12,25460,192.168.10.3,53,17,07/07/2017 03:55:27,191,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,858638.7435,20942.40838,63.66666667,26.2741952,94,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,40,40,10471.20419,10471.20419,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,40,0,0,0,0,0,0,2,66,2,98,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.50-53-47793-17,192.168.10.50,47793,192.168.10.3,53,17,07/07/2017 03:55:28,293,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,313993.1741,13651.87713,97.66666667,167.4315781,291,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,6825.938567,6825.938567,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-36553-17,192.168.10.12,36553,192.168.10.3,53,17,07/07/2017 03:55:28,167,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,982035.9281,23952.09581,55.66666667,57.29165152,116,2,49,49.0,0.0,49,49,2,2.0,0.0,2,2,0,0,0,0,40,40,11976.0479,11976.0479,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,40,0,0,0,0,0,0,2,66,2,98,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-19724-17,192.168.10.12,19724,192.168.10.3,53,17,07/07/2017 03:55:28,246,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,1308943.089,16260.1626,82.0,102.3279043,197,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,80,80,8130.081301,8130.081301,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,80,0,0,0,0,0,0,2,64,2,258,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-33796-17,192.168.10.12,33796,192.168.10.3,53,17,07/07/2017 03:55:28,176,2,2,66,164,33,33,33.0,0.0,82,82,82.0,0.0,1306818.182,22727.27273,58.66666667,99.88159657,174,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,11363.63636,11363.63636,33,82,52.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,65.75,33.0,82.0,40,0,0,0,0,0,0,2,66,2,164,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-37175-17,192.168.10.12,37175,192.168.10.3,53,17,07/07/2017 03:55:28,234,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1145299.145,17094.01709,78.0,51.09794516,137,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,80,80,8547.008547,8547.008547,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,80,0,0,0,0,0,0,2,64,2,204,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-63448-17,192.168.10.12,63448,192.168.10.3,53,17,07/07/2017 03:55:29,237,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,1358649.789,16877.63713,79.0,97.27795228,188,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,80,80,8438.818565,8438.818565,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,80,0,0,0,0,0,0,2,64,2,258,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-44283-17,192.168.10.12,44283,192.168.10.3,53,17,07/07/2017 03:55:29,235,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,1370212.766,17021.2766,78.33333333,96.15785633,186,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,80,80,8510.638298,8510.638298,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,80,0,0,0,0,0,0,2,64,2,258,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.50-53-2225-17,192.168.10.50,2225,192.168.10.3,53,17,07/07/2017 03:55:29,168,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,547619.0476,23809.52381,56.0,95.26279442,166,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,11904.7619,11904.7619,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-51748-17,192.168.10.12,51748,192.168.10.3,53,17,07/07/2017 03:55:29,249,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1076305.221,16064.25703,83.0,58.88972746,151,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,80,80,8032.128514,8032.128514,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,80,0,0,0,0,0,0,2,64,2,204,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-21240-17,192.168.10.12,21240,192.168.10.3,53,17,07/07/2017 03:55:30,228,2,2,62,194,31,31,31.0,0.0,97,97,97.0,0.0,1122807.018,17543.85965,76.0,77.12976079,163,16,49,49.0,0.0,49,49,16,16.0,0.0,16,16,0,0,0,0,64,64,8771.929825,8771.929825,31,97,57.4,36.1496888,1306.8,0,0,0,0,0,0,0,0,1,71.75,31.0,97.0,64,0,0,0,0,0,0,2,62,2,194,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-55708-17,192.168.10.12,55708,192.168.10.3,53,17,07/07/2017 03:55:30,246,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,1308943.089,16260.1626,82.0,142.0281662,246,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,80,80,8130.081301,8130.081301,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,80,0,0,0,0,0,0,2,64,2,258,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-65244-17,192.168.10.12,65244,192.168.10.3,53,17,07/07/2017 03:55:30,236,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1135593.22,16949.15254,78.66666667,53.11622477,140,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,80,80,8474.576271,8474.576271,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,80,0,0,0,0,0,0,2,64,2,204,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-20106-17,192.168.10.12,20106,192.168.10.3,53,17,07/07/2017 03:55:30,243,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,1325102.881,16460.90535,81.0,100.6429332,194,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,40,40,8230.452675,8230.452675,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,40,0,0,0,0,0,0,2,64,2,258,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.50-53-38147-17,192.168.10.50,38147,192.168.10.3,53,17,07/07/2017 03:55:30,295,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,311864.4068,13559.32203,98.33333333,164.2569126,288,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,6779.661017,6779.661017,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-8552-17,192.168.10.12,8552,192.168.10.3,53,17,07/07/2017 03:55:31,61234,2,2,64,140,32,32,32.0,0.0,70,70,70.0,0.0,3331.48251,65.32318647,20411.33333,35350.0023,61230,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,40,32.66159323,32.66159323,32,70,47.2,20.81345719,433.2,0,0,0,0,0,0,0,0,1,59.0,32.0,70.0,40,0,0,0,0,0,0,2,64,2,140,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-24382-17,192.168.10.12,24382,192.168.10.3,53,17,07/07/2017 03:55:31,240,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,1341666.667,16666.66667,80.0,98.95958771,191,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,80,80,8333.333333,8333.333333,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,80,0,0,0,0,0,0,2,64,2,258,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-3960-17,192.168.10.12,3960,192.168.10.3,53,17,07/07/2017 03:55:31,191,2,2,66,164,33,33,33.0,0.0,82,82,82.0,0.0,1204188.482,20942.40838,63.66666667,108.5418506,189,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,80,80,10471.20419,10471.20419,33,82,52.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,65.75,33.0,82.0,80,0,0,0,0,0,0,2,66,2,164,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-56397-17,192.168.10.12,56397,192.168.10.3,53,17,07/07/2017 03:55:31,248,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,1298387.097,16129.03226,82.66666667,60.044428,152,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,80,80,8064.516129,8064.516129,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,80,0,0,0,0,0,0,2,64,2,258,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-57925-17,192.168.10.12,57925,192.168.10.3,53,17,07/07/2017 03:55:32,205,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1307317.073,19512.19512,68.33333333,77.82244749,154,2,49,49.0,0.0,49,49,2,2.0,0.0,2,2,0,0,0,0,80,40,9756.097561,9756.097561,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,80,0,0,0,0,0,0,2,64,2,204,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.50-53-51031-17,192.168.10.50,51031,192.168.10.3,53,17,07/07/2017 03:55:32,184,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,500000.0,21739.13043,61.33333333,104.5003987,182,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,10869.56522,10869.56522,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-61260-17,192.168.10.3,61260,192.168.10.1,53,17,07/07/2017 03:55:32,112944143,2,2,89,185,46,43,44.5,2.121320344,98,87,92.5,7.778174593,2.425977946,0.035415736,37600000.0,64900000.0,113000000,73532,113000000,113000000.0,0.0,113000000,113000000,113000000,113000000.0,0.0,113000000,113000000,0,0,0,0,52,64,0.017707868,0.017707868,43,98,63.4,26.87563953,722.3,0,0,0,0,0,0,0,0,1,79.25,44.5,92.5,52,0,0,0,0,0,0,2,89,2,185,-1,-1,1,20,229641.0,0.0,229641,229641,113000000.0,0.0,113000000,113000000,BENIGN
192.168.10.3-192.168.10.12-53-9638-17,192.168.10.12,9638,192.168.10.3,53,17,07/07/2017 03:55:32,223,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,735426.009,17937.21973,74.33333333,43.89001405,125,48,48,48.0,0.0,48,48,50,50.0,0.0,50,50,0,0,0,0,80,80,8968.609865,8968.609865,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,80,0,0,0,0,0,0,2,66,2,98,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-55488-17,192.168.10.12,55488,192.168.10.3,53,17,07/07/2017 03:55:32,154,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1740259.74,25974.02597,51.33333333,83.71578903,148,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,12987.01299,12987.01299,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,64,0,0,0,0,0,0,2,64,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-64270-17,192.168.10.12,64270,192.168.10.3,53,17,07/07/2017 03:55:32,188,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,1712765.957,21276.59574,62.66666667,107.6769861,187,0,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,40,40,10638.29787,10638.29787,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,40,0,0,0,0,0,0,2,64,2,258,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-49014-17,192.168.10.12,49014,192.168.10.3,53,17,07/07/2017 03:55:33,222,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,738738.7387,18018.01802,74.0,45.033321,126,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,40,40,9009.009009,9009.009009,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,40,0,0,0,0,0,0,2,66,2,98,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-63847-17,192.168.10.12,63847,192.168.10.3,53,17,07/07/2017 03:55:33,191,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,858638.7435,20942.40838,63.66666667,26.2741952,94,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,80,80,10471.20419,10471.20419,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,80,0,0,0,0,0,0,2,66,2,98,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.50-53-4682-17,192.168.10.50,4682,192.168.10.3,53,17,07/07/2017 03:55:33,184,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,500000.0,21739.13043,61.33333333,104.5003987,182,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,10869.56522,10869.56522,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-61565-17,192.168.10.12,61565,192.168.10.3,53,17,07/07/2017 03:55:33,198,2,2,66,164,33,33,33.0,0.0,82,82,82.0,0.0,1161616.162,20202.0202,66.0,112.5833025,196,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,80,80,10101.0101,10101.0101,33,82,52.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,65.75,33.0,82.0,80,0,0,0,0,0,0,2,66,2,164,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-17266-17,192.168.10.12,17266,192.168.10.3,53,17,07/07/2017 03:55:33,246,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1089430.894,16260.1626,82.0,99.45853407,194,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,40,40,8130.081301,8130.081301,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,40,0,0,0,0,0,0,2,64,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-7581-17,192.168.10.12,7581,192.168.10.3,53,17,07/07/2017 03:55:34,244,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,1319672.131,16393.44262,81.33333333,101.2044136,195,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,80,80,8196.721311,8196.721311,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,80,0,0,0,0,0,0,2,64,2,258,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-37998-17,192.168.10.12,37998,192.168.10.3,53,17,07/07/2017 03:55:34,233,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,1381974.249,17167.38197,77.66666667,95.29078305,184,0,0,0.0,0.0,0,0,49,49.0,0.0,49,49,0,0,0,0,80,40,8583.690987,8583.690987,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,80,0,0,0,0,0,0,2,64,2,258,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-26829-17,192.168.10.12,26829,192.168.10.3,53,17,07/07/2017 03:55:34,197,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1360406.091,20304.56853,65.66666667,71.47260547,144,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,40,40,10152.28426,10152.28426,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,40,0,0,0,0,0,0,2,64,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.50-53-8649-17,192.168.10.50,8649,192.168.10.3,53,17,07/07/2017 03:55:34,144,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,638888.8889,27777.77778,48.0,78.80989786,139,2,3,3.0,0.0,3,3,2,2.0,0.0,2,2,0,0,0,0,64,64,13888.88889,13888.88889,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
