Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,campaign_id,timestamp,dataset
192.168.10.3-192.168.10.8-53-51810-17,192.168.10.8,51810.0,192.168.10.3,53.0,17.0,6/7/2017 2:31,52141.0,2.0,2.0,90.0,168.0,45.0,45.0,45.0,0.0,84.0,84.0,84.0,0.0,4948.1216,76.71506,17380.334,30057.729,52088.0,4.0,49.0,49.0,0.0,49.0,49.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,38.35753,38.35753,45.0,84.0,60.6,21.36118,456.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.75,45.0,84.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,90.0,2.0,168.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:31:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-59335-17,192.168.10.8,59335.0,192.168.10.3,53.0,17.0,6/7/2017 2:31,61671.0,2.0,2.0,88.0,152.0,44.0,44.0,44.0,0.0,76.0,76.0,76.0,0.0,3891.6184,64.860306,20557.0,35598.84,61663.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,32.430153,32.430153,44.0,76.0,56.8,17.527122,307.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71.0,44.0,76.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,2.0,152.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:31:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-59599-17,192.168.10.8,59599.0,192.168.10.3,53.0,17.0,6/7/2017 2:31,1.2140293e+07,10.0,2.0,450.0,90.0,45.0,45.0,45.0,0.0,45.0,45.0,45.0,0.0,44.47998,0.98844403,1.103663e+06,1.6036466e+06,4.136044e+06,3.0,8.004245e+06,889360.56,1.3642808e+06,4.000235e+06,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,248.0,40.0,0.82370335,0.16474067,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.75,45.0,45.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,450.0,2.0,90.0,-1.0,-1.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:31:00+00:00,cicids2017
192.168.10.8-52.94.232.33-137-137-17,192.168.10.8,137.0,52.94.232.33,137.0,17.0,6/7/2017 2:31,2.999962e+06,3.0,0.0,150.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,50.000633,1.0000126,1.499981e+06,161.22035,1.500095e+06,1.499867e+06,2.999962e+06,1.499981e+06,161.22035,1.500095e+06,1.499867e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,1.0000126,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.666664,50.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,150.0,0.0,0.0,-1.0,-1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:31:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-57355-17,192.168.10.8,57355.0,192.168.10.3,53.0,17.0,6/7/2017 2:31,24894.0,2.0,2.0,86.0,148.0,43.0,43.0,43.0,0.0,74.0,74.0,74.0,0.0,9399.855,160.68129,8298.0,14366.495,24887.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,64.0,80.340645,80.340645,43.0,74.0,55.4,16.979399,288.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.25,43.0,74.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,86.0,2.0,148.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:31:00+00:00,cicids2017
151.101.0.166-192.168.10.8-137-137-17,192.168.10.8,137.0,151.101.0.166,137.0,17.0,6/7/2017 2:31,2.999612e+06,3.0,0.0,150.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,50.006466,1.0001293,1.499806e+06,376.18082,1.500072e+06,1.49954e+06,2.999612e+06,1.499806e+06,376.18082,1.500072e+06,1.49954e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0001293,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.666664,50.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,150.0,0.0,0.0,-1.0,-1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:31:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-59243-17,192.168.10.8,59243.0,192.168.10.3,53.0,17.0,6/7/2017 2:31,47504.0,2.0,2.0,82.0,190.0,41.0,41.0,41.0,0.0,95.0,95.0,95.0,0.0,5725.8335,84.20344,15834.667,27421.252,47498.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,42.10172,42.10172,41.0,95.0,62.6,29.577019,874.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78.25,41.0,95.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,82.0,2.0,190.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:31:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-59361-17,192.168.10.8,59361.0,192.168.10.3,53.0,17.0,6/7/2017 2:31,52874.0,2.0,2.0,88.0,164.0,44.0,44.0,44.0,0.0,82.0,82.0,82.0,0.0,4766.0474,75.65155,17624.666,30521.621,52868.0,2.0,2.0,2.0,0.0,2.0,2.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,37.825775,37.825775,44.0,82.0,59.2,20.813457,433.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,44.0,82.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,2.0,164.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:31:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-51140-17,192.168.10.8,51140.0,192.168.10.3,53.0,17.0,6/7/2017 2:31,48627.0,2.0,2.0,90.0,202.0,45.0,45.0,45.0,0.0,101.0,101.0,101.0,0.0,6004.8945,82.25883,16209.0,28068.75,48620.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,41.129414,41.129414,45.0,101.0,67.4,30.672462,940.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.25,45.0,101.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,90.0,2.0,202.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:31:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-60400-17,192.168.10.8,60400.0,192.168.10.3,53.0,17.0,6/7/2017 2:31,48835.0,2.0,2.0,88.0,214.0,44.0,44.0,44.0,0.0,107.0,107.0,107.0,0.0,6184.0894,81.90847,16278.333,28191.436,48831.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,40.0,40.954235,40.954235,44.0,107.0,69.2,34.50652,1190.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.5,44.0,107.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,2.0,214.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:31:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-53910-17,192.168.10.8,53910.0,192.168.10.3,53.0,17.0,6/7/2017 2:31,556116.0,2.0,2.0,86.0,206.0,43.0,43.0,43.0,0.0,103.0,103.0,103.0,0.0,525.0703,7.192744,185372.0,321029.56,556065.0,3.0,48.0,48.0,0.0,48.0,48.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,64.0,3.596372,3.596372,43.0,103.0,67.0,32.863354,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.75,43.0,103.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,86.0,2.0,206.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:31:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-62051-17,192.168.10.8,62051.0,192.168.10.3,53.0,17.0,6/7/2017 2:31,24245.0,2.0,2.0,86.0,164.0,43.0,43.0,43.0,0.0,82.0,82.0,82.0,0.0,10311.404,164.98247,8081.6665,13953.708,24194.0,3.0,48.0,48.0,0.0,48.0,48.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,64.0,82.491234,82.491234,43.0,82.0,58.6,21.36118,456.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,73.25,43.0,82.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,86.0,2.0,164.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:31:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-57120-17,192.168.10.8,57120.0,192.168.10.3,53.0,17.0,6/7/2017 2:31,27885.0,2.0,2.0,84.0,172.0,42.0,42.0,42.0,0.0,86.0,86.0,86.0,0.0,9180.563,143.4463,9295.0,16056.994,27836.0,1.0,48.0,48.0,0.0,48.0,48.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,40.0,64.0,71.72315,71.72315,42.0,86.0,59.6,24.099792,580.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.5,42.0,86.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,84.0,2.0,172.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:31:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-57609-17,192.168.10.8,57609.0,192.168.10.3,53.0,17.0,6/7/2017 2:31,25642.0,2.0,2.0,86.0,194.0,43.0,43.0,43.0,0.0,97.0,97.0,97.0,0.0,10919.585,155.99408,8547.333,14759.4,25590.0,3.0,49.0,49.0,0.0,49.0,49.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,77.99704,77.99704,43.0,97.0,64.6,29.577019,874.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.75,43.0,97.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,86.0,2.0,194.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:31:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-59876-17,192.168.10.8,59876.0,192.168.10.3,53.0,17.0,6/7/2017 2:31,52184.0,2.0,2.0,90.0,168.0,45.0,45.0,45.0,0.0,84.0,84.0,84.0,0.0,4944.044,76.65185,17394.666,30116.322,52170.0,3.0,3.0,3.0,0.0,3.0,3.0,11.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,40.0,40.0,38.325924,38.325924,45.0,84.0,60.6,21.36118,456.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.75,45.0,84.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,90.0,2.0,168.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:31:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-59127-17,192.168.10.8,59127.0,192.168.10.3,53.0,17.0,6/7/2017 2:31,24761.0,2.0,2.0,88.0,168.0,44.0,44.0,44.0,0.0,84.0,84.0,84.0,0.0,10338.839,161.54436,8253.667,14286.244,24750.0,4.0,7.0,7.0,0.0,7.0,7.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,80.77218,80.77218,44.0,84.0,60.0,21.908903,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,44.0,84.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,2.0,168.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:31:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-54046-17,192.168.10.8,54046.0,192.168.10.3,53.0,17.0,6/7/2017 2:31,49756.0,2.0,2.0,82.0,198.0,41.0,41.0,41.0,0.0,99.0,99.0,99.0,0.0,5627.462,80.39231,16585.334,28682.482,49705.0,2.0,49.0,49.0,0.0,49.0,49.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,40.0,40.0,40.196156,40.196156,41.0,99.0,64.2,31.767908,1009.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.25,41.0,99.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,82.0,2.0,198.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:31:00+00:00,cicids2017
151.101.0.207-192.168.10.8-137-137-17,192.168.10.8,137.0,151.101.0.207,137.0,17.0,6/7/2017 2:31,2.999364e+06,3.0,0.0,150.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0106,1.0002121,1.499682e+06,543.058,1.500066e+06,1.499298e+06,2.999364e+06,1.499682e+06,543.058,1.500066e+06,1.499298e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,1.0002121,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.666664,50.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,150.0,0.0,0.0,-1.0,-1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:31:00+00:00,cicids2017
192.168.10.8-65.39.202.99-137-137-17,192.168.10.8,137.0,65.39.202.99,137.0,17.0,6/7/2017 2:31,2.999309e+06,3.0,0.0,150.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,50.01152,1.0002304,1.4996545e+06,543.76514,1.500039e+06,1.49927e+06,2.999309e+06,1.4996545e+06,543.76514,1.500039e+06,1.49927e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,1.0002304,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.666664,50.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,150.0,0.0,0.0,-1.0,-1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:31:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-63805-17,192.168.10.8,63805.0,192.168.10.3,53.0,17.0,6/7/2017 2:31,24568.0,2.0,2.0,82.0,190.0,41.0,41.0,41.0,0.0,95.0,95.0,95.0,0.0,11071.3125,162.81342,8189.3335,14177.413,24560.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,64.0,81.40671,81.40671,41.0,95.0,62.6,29.577019,874.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78.25,41.0,95.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,82.0,2.0,190.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:31:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-63555-17,192.168.10.8,63555.0,192.168.10.3,53.0,17.0,6/7/2017 2:31,28759.0,2.0,2.0,88.0,196.0,44.0,44.0,44.0,0.0,98.0,98.0,98.0,0.0,9875.17,139.0869,9586.333,16520.012,28662.0,48.0,49.0,49.0,0.0,49.0,49.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,40.0,64.0,69.54345,69.54345,44.0,98.0,65.6,29.577019,874.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82.0,44.0,98.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,2.0,196.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:31:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-60231-17,192.168.10.8,60231.0,192.168.10.3,53.0,17.0,6/7/2017 2:31,48436.0,2.0,2.0,84.0,166.0,42.0,42.0,42.0,0.0,83.0,83.0,83.0,0.0,5161.45,82.583206,16145.333,27958.475,48429.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,41.291603,41.291603,42.0,83.0,58.4,22.456625,504.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,73.0,42.0,83.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,84.0,2.0,166.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:31:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-63267-17,192.168.10.8,63267.0,192.168.10.3,53.0,17.0,6/7/2017 2:31,50199.0,2.0,2.0,88.0,246.0,44.0,44.0,44.0,0.0,123.0,123.0,123.0,0.0,6653.519,79.68286,16733.0,28938.248,50148.0,2.0,49.0,49.0,0.0,49.0,49.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,40.0,64.0,39.84143,39.84143,44.0,123.0,75.6,43.27008,1872.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.5,44.0,123.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,2.0,246.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:31:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-54088-17,192.168.10.8,54088.0,192.168.10.3,53.0,17.0,6/7/2017 2:31,50129.0,2.0,2.0,82.0,206.0,41.0,41.0,41.0,0.0,103.0,103.0,103.0,0.0,5745.1772,79.79413,16709.666,28896.967,50077.0,3.0,49.0,49.0,0.0,49.0,49.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,39.897064,39.897064,41.0,103.0,65.8,33.958797,1153.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82.25,41.0,103.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,82.0,2.0,206.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:31:00+00:00,cicids2017
192.168.10.8-8.43.72.34-137-137-17,192.168.10.8,137.0,8.43.72.34,137.0,17.0,6/7/2017 2:31,2.999381e+06,3.0,0.0,150.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,50.01032,1.0002064,1.4996905e+06,564.97833,1.50009e+06,1.499291e+06,2.999381e+06,1.4996905e+06,564.97833,1.50009e+06,1.499291e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,1.0002064,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.666664,50.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,150.0,0.0,0.0,-1.0,-1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:31:00+00:00,cicids2017
192.168.10.8-8.43.72.21-137-137-17,192.168.10.8,137.0,8.43.72.21,137.0,17.0,6/7/2017 2:31,2.999271e+06,3.0,0.0,150.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,50.012154,1.0002431,1.4996355e+06,642.7601,1.50009e+06,1.499181e+06,2.999271e+06,1.4996355e+06,642.7601,1.50009e+06,1.499181e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0002431,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.666664,50.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,150.0,0.0,0.0,-1.0,-1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:31:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-58428-17,192.168.10.8,58428.0,192.168.10.3,53.0,17.0,6/7/2017 2:31,49714.0,2.0,2.0,90.0,190.0,45.0,45.0,45.0,0.0,95.0,95.0,95.0,0.0,5632.2163,80.460236,16571.334,28657.367,49662.0,3.0,49.0,49.0,0.0,49.0,49.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,40.230118,40.230118,45.0,95.0,65.0,27.386127,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.25,45.0,95.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,90.0,2.0,190.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:31:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-57163-17,192.168.10.8,57163.0,192.168.10.3,53.0,17.0,6/7/2017 2:31,48375.0,2.0,2.0,86.0,206.0,43.0,43.0,43.0,0.0,103.0,103.0,103.0,0.0,6036.176,82.68734,16125.0,27924.123,48369.0,2.0,4.0,4.0,0.0,4.0,4.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,40.0,64.0,41.34367,41.34367,43.0,103.0,67.0,32.863354,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.75,43.0,103.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,86.0,2.0,206.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:31:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-59274-17,192.168.10.8,59274.0,192.168.10.3,53.0,17.0,6/7/2017 2:31,28198.0,2.0,2.0,88.0,196.0,44.0,44.0,44.0,0.0,98.0,98.0,98.0,0.0,10071.637,141.85403,9399.333,16234.239,28145.0,4.0,49.0,49.0,0.0,49.0,49.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,64.0,70.92702,70.92702,44.0,98.0,65.6,29.577019,874.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82.0,44.0,98.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,2.0,196.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:31:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-63309-17,192.168.10.8,63309.0,192.168.10.3,53.0,17.0,6/7/2017 2:31,24693.0,2.0,2.0,82.0,190.0,41.0,41.0,41.0,0.0,95.0,95.0,95.0,0.0,11015.268,161.98923,8231.0,14251.314,24687.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,64.0,80.99461,80.99461,41.0,95.0,62.6,29.577019,874.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78.25,41.0,95.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,82.0,2.0,190.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:31:00+00:00,cicids2017
